time_M60,open_M60,high_M60,low_M60,close_M60,volume_M60,amt_M60,MA5_M60,MA10_M60,MA20_M60,MA60_M60,time_j,time_D,open_D,high_D,low_D,close_D,volume_D,amt_D,MA5_D,MA10_D,MA20_D,MA60_D,DTPL,sig,sell,buy,stop_loss,close_D_diff,hold
2018-01-16 15:00:00,6928.99,6960.73,6920.09,6960.68,2492566900.0,26017969543.5,6940.57,6995.11,7069.2,7112.85,2018-01-16,2018-01-16,6916.16,6960.73,6915.99,6960.68,8686545400.0,93053137560.9,7066.4,7120.86,7118.25,7118.25,False,False,0.0,0.0,0.0,0.0,0
2018-01-17 10:30:00,6938.72,6938.99,6849.53,6849.58,3962314000.0,41108663092.4,6924.63,6967.22,7053.46,7107.0,2018-01-17,2018-01-17,6938.72,6948.32,6846.56,6942.86,9040445400.0,96289669774.0,7027.21,7099.16,7103.63,7103.63,False,False,0.0,0.0,0.0,-17.82000000000062,0
2018-01-17 11:30:00,6849.09,6925.69,6846.56,6925.69,1953245300.0,21242652368.5,6921.09,6947.01,7042.84,7103.05,2018-01-17,2018-01-17,6938.72,6948.32,6846.56,6942.86,9040445400.0,96289669774.0,7027.21,7099.16,7103.63,7103.63,False,False,0.0,0.0,0.0,0.0,0
2018-01-17 14:00:00,6925.71,6948.32,6925.71,6946.24,1386090500.0,15221420376.9,6922.18,6939.25,7035.64,7099.72,2018-01-17,2018-01-17,6938.72,6948.32,6846.56,6942.86,9040445400.0,96289669774.0,7027.21,7099.16,7103.63,7103.63,False,False,0.0,0.0,0.0,0.0,0
2018-01-17 15:00:00,6946.0,6946.97,6927.93,6942.86,1738795600.0,18716933936.2,6925.01,6932.56,7025.84,7096.45,2018-01-17,2018-01-17,6938.72,6948.32,6846.56,6942.86,9040445400.0,96289669774.0,7027.21,7099.16,7103.63,7103.63,False,False,0.0,0.0,0.0,0.0,0
2018-01-18 10:30:00,6928.09,6962.93,6926.59,6962.78,2589115500.0,28613906912.7,6925.43,6933.0,7018.65,7093.72,2018-01-18,2018-01-18,6928.09,6963.62,6926.59,6955.23,7102332500.0,76504568940.4,6983.18,7077.2,7092.22,7092.22,False,False,0.0,0.0,0.0,12.36999999999989,0
2018-01-18 11:30:00,6962.94,6963.62,6936.72,6940.2,1305612400.0,14140979885.3,6943.55,6934.09,7009.22,7090.65,2018-01-18,2018-01-18,6928.09,6963.62,6926.59,6955.23,7102332500.0,76504568940.4,6983.18,7077.2,7092.22,7092.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-18 14:00:00,6940.17,6948.84,6936.94,6944.88,1292807900.0,13496809530.3,6947.39,6934.24,6997.82,7087.79,2018-01-18,2018-01-18,6928.09,6963.62,6926.59,6955.23,7102332500.0,76504568940.4,6983.18,7077.2,7092.22,7092.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-18 15:00:00,6945.04,6955.23,6938.47,6955.23,1914796700.0,20252872612.1,6949.19,6935.68,6986.81,7085.24,2018-01-18,2018-01-18,6928.09,6963.62,6926.59,6955.23,7102332500.0,76504568940.4,6983.18,7077.2,7092.22,7092.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-19 10:30:00,6953.34,6977.87,6938.33,6977.68,2718011000.0,29793259331.8,6956.15,6940.58,6977.66,7083.21,2018-01-19,2018-01-19,6953.34,6981.81,6928.65,6938.31,7554427700.0,82542650241.1,6945.28,7053.34,7081.22,7081.22,False,False,0.0,0.0,0.0,-16.919999999999163,0
2018-01-19 11:30:00,6977.56,6981.81,6955.6,6958.22,1470979100.0,15927086454.9,6955.24,6940.33,6967.72,7080.9,2018-01-19,2018-01-19,6953.34,6981.81,6928.65,6938.31,7554427700.0,82542650241.1,6945.28,7053.34,7081.22,7081.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-19 14:00:00,6958.13,6960.61,6947.08,6947.08,1324945900.0,14905760823.0,6956.62,6950.08,6958.65,7078.47,2018-01-19,2018-01-19,6953.34,6981.81,6928.65,6938.31,7554427700.0,82542650241.1,6945.28,7053.34,7081.22,7081.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-19 15:00:00,6947.03,6949.65,6928.65,6938.31,2040491700.0,21916543631.4,6955.3,6951.35,6949.18,7075.96,2018-01-19,2018-01-19,6953.34,6981.81,6928.65,6938.31,7554427700.0,82542650241.1,6945.28,7053.34,7081.22,7081.22,False,False,0.0,0.0,0.0,0.0,0
2018-01-22 10:30:00,6928.8,6933.41,6902.63,6931.21,3119154900.0,34573237255.0,6950.5,6949.84,6944.55,7073.42,2018-01-22,2018-01-22,6928.8,7014.83,6902.63,7014.55,8149037100.0,91441691411.5,6962.33,7035.97,7076.78,7076.78,False,False,0.0,0.0,0.0,76.23999999999978,0
2018-01-22 11:30:00,6930.91,7003.31,6930.91,7003.31,1807739000.0,20909069568.0,6955.63,6955.89,6944.22,7072.22,2018-01-22,2018-01-22,6928.8,7014.83,6902.63,7014.55,8149037100.0,91441691411.5,6962.33,7035.97,7076.78,7076.78,False,False,0.0,0.0,0.0,0.0,0
2018-01-22 14:00:00,7003.33,7010.35,6998.3,7001.04,1363381200.0,15509008037.6,6964.19,6959.71,6946.36,7071.01,2018-01-22,2018-01-22,6928.8,7014.83,6902.63,7014.55,8149037100.0,91441691411.5,6962.33,7035.97,7076.78,7076.78,False,False,0.0,0.0,0.0,0.0,0
2018-01-22 15:00:00,7001.17,7014.83,6998.16,7014.55,1858762000.0,20450376550.9,6977.68,6967.15,6950.62,7070.07,2018-01-22,2018-01-22,6928.8,7014.83,6902.63,7014.55,8149037100.0,91441691411.5,6962.33,7035.97,7076.78,7076.78,False,False,0.0,0.0,0.0,0.0,0
2018-01-23 10:30:00,7008.97,7028.57,7002.94,7010.24,2839008000.0,32335455147.8,6992.07,6973.69,6953.96,7069.45,2018-01-23,2018-01-23,7008.97,7028.57,6996.64,7019.98,7862263700.0,86935956657.7,6974.19,7020.29,7073.23,7073.23,False,False,0.0,0.0,0.0,5.4299999999993815,0
2018-01-23 11:30:00,7010.02,7013.37,6996.64,7011.18,1607084300.0,17276476020.4,7008.06,6979.28,6957.48,7068.57,2018-01-23,2018-01-23,7008.97,7028.57,6996.64,7019.98,7862263700.0,86935956657.7,6974.19,7020.29,7073.23,7073.23,False,False,0.0,0.0,0.0,0.0,0
2018-01-23 14:00:00,7011.66,7017.63,7000.3,7007.17,1530085800.0,16923672524.6,7008.84,6982.23,6961.41,7067.39,2018-01-23,2018-01-23,7008.97,7028.57,6996.64,7019.98,7862263700.0,86935956657.7,6974.19,7020.29,7073.23,7073.23,False,False,0.0,0.0,0.0,0.0,0
2018-01-23 15:00:00,7007.07,7020.49,7005.92,7019.98,1886085600.0,20400352964.9,7012.62,6988.41,6964.37,7066.19,2018-01-23,2018-01-23,7008.97,7028.57,6996.64,7019.98,7862263700.0,86935956657.7,6974.19,7020.29,7073.23,7073.23,False,False,0.0,0.0,0.0,0.0,0
2018-01-24 10:30:00,7008.47,7019.75,6972.69,7019.27,3164622200.0,35618367646.2,7013.57,6995.62,6972.85,7064.53,2018-01-24,2018-01-24,7008.47,7072.87,6972.69,7072.41,9127926800.0,104123992261.1,7000.09,7013.65,7073.18,7073.18,False,False,0.0,0.0,0.0,52.43000000000029,0
2018-01-24 11:30:00,7019.38,7040.95,7015.13,7040.74,2014146100.0,23341791632.4,7019.67,7005.87,6978.61,7062.72,2018-01-24,2018-01-24,7008.47,7072.87,6972.69,7072.41,9127926800.0,104123992261.1,7000.09,7013.65,7073.18,7073.18,False,False,0.0,0.0,0.0,0.0,0
2018-01-24 14:00:00,7042.56,7048.74,7040.21,7048.7,1603222400.0,18518680382.5,7027.17,7017.62,6983.73,7061.11,2018-01-24,2018-01-24,7008.47,7072.87,6972.69,7072.41,9127926800.0,104123992261.1,7000.09,7013.65,7073.18,7073.18,False,False,0.0,0.0,0.0,0.0,0
2018-01-24 15:00:00,7048.88,7072.87,7048.57,7072.41,2345936100.0,26645152600.0,7040.22,7024.53,6990.21,7059.65,2018-01-24,2018-01-24,7008.47,7072.87,6972.69,7072.41,9127926800.0,104123992261.1,7000.09,7013.65,7073.18,7073.18,False,False,0.0,0.0,0.0,0.0,0
2018-01-25 10:30:00,7065.3,7103.78,7057.64,7098.06,3762413900.0,44094363087.6,7055.83,7034.23,6996.97,7058.59,2018-01-25,2018-01-25,7065.3,7110.15,7057.64,7062.64,9715572800.0,110419614010.5,7021.58,7002.38,7072.59,7072.59,False,False,0.0,0.0,0.0,-9.769999999999527,0
2018-01-25 11:30:00,7098.45,7102.5,7093.57,7101.65,1791771900.0,20365789147.4,7072.31,7042.94,7005.04,7057.64,2018-01-25,2018-01-25,7065.3,7110.15,7057.64,7062.64,9715572800.0,110419614010.5,7021.58,7002.38,7072.59,7072.59,False,False,0.0,0.0,0.0,0.0,0
2018-01-25 14:00:00,7102.01,7110.15,7101.19,7107.26,1571501800.0,17163288777.2,7085.62,7052.64,7013.16,7056.7,2018-01-25,2018-01-25,7065.3,7110.15,7057.64,7062.64,9715572800.0,110419614010.5,7021.58,7002.38,7072.59,7072.59,False,False,0.0,0.0,0.0,0.0,0
2018-01-25 15:00:00,7107.29,7108.41,7061.95,7062.64,2589885200.0,28796172998.3,7088.4,7057.79,7018.53,7054.83,2018-01-25,2018-01-25,7065.3,7110.15,7057.64,7062.64,9715572800.0,110419614010.5,7021.58,7002.38,7072.59,7072.59,False,False,0.0,0.0,0.0,0.0,0
2018-01-26 10:30:00,7043.27,7067.35,7038.0,7066.29,2924196500.0,32859177972.4,7087.18,7063.7,7022.96,7053.0,2018-01-26,2018-01-26,7043.27,7070.6,7038.0,7056.01,8259698500.0,92459193030.9,7045.12,6995.2,7071.72,7071.72,False,False,0.0,0.0,0.0,-6.630000000000109,0
2018-01-26 11:30:00,7066.13,7067.04,7056.05,7058.94,1688222800.0,18680753535.6,7079.36,7067.6,7028.0,7050.79,2018-01-26,2018-01-26,7043.27,7070.6,7038.0,7056.01,8259698500.0,92459193030.9,7045.12,6995.2,7071.72,7071.72,False,False,0.0,0.0,0.0,0.0,0
2018-01-26 14:00:00,7060.25,7070.6,7060.25,7064.8,1491122900.0,16938031370.1,7071.99,7072.15,7033.89,7049.0,2018-01-26,2018-01-26,7043.27,7070.6,7038.0,7056.01,8259698500.0,92459193030.9,7045.12,6995.2,7071.72,7071.72,False,False,0.0,0.0,0.0,0.0,0
2018-01-26 15:00:00,7065.03,7070.07,7046.09,7056.01,2156156300.0,23981230152.8,7061.74,7073.68,7039.77,7046.99,2018-01-26,2018-01-26,7043.27,7070.6,7038.0,7056.01,8259698500.0,92459193030.9,7045.12,6995.2,7071.72,7071.72,False,False,0.0,0.0,0.0,0.0,0
2018-01-29 10:30:00,7052.31,7060.12,7034.68,7040.26,3198063900.0,35533004847.0,7057.26,7072.83,7045.22,7045.09,2018-01-29,2018-01-29,7052.31,7060.12,6956.2,6972.48,8743823100.0,96707363669.8,7036.7,6999.51,7066.76,7066.76,False,False,0.0,0.0,0.0,-83.53000000000065,0
2018-01-29 11:30:00,7039.92,7039.92,6959.58,6975.5,2073215700.0,23118333050.0,7039.1,7063.14,7043.83,7042.03,2018-01-29,2018-01-29,7052.31,7060.12,6956.2,6972.48,8743823100.0,96707363669.8,7036.7,6999.51,7066.76,7066.76,False,False,0.0,0.0,0.0,0.0,0
2018-01-29 14:00:00,6975.43,6990.82,6969.11,6970.44,1338471600.0,14832362337.8,7021.4,7050.38,7042.3,7038.85,2018-01-29,2018-01-29,7052.31,7060.12,6956.2,6972.48,8743823100.0,96707363669.8,7036.7,6999.51,7066.76,7066.76,False,False,0.0,0.0,0.0,0.0,0
2018-01-29 15:00:00,6970.46,6979.54,6956.2,6972.48,2134071900.0,23223663435.0,7002.94,7037.46,7040.2,7035.25,2018-01-29,2018-01-29,7052.31,7060.12,6956.2,6972.48,8743823100.0,96707363669.8,7036.7,6999.51,7066.76,7066.76,False,False,0.0,0.0,0.0,0.0,0
2018-01-30 10:30:00,6955.68,6977.1,6953.58,6966.25,2655432200.0,29274268714.0,6984.99,7023.36,7038.0,7031.9,2018-01-30,2018-01-30,6955.68,6977.1,6944.8,6955.24,7330462100.0,80189948786.7,7023.76,6998.97,7059.92,7061.45,False,False,0.0,0.0,0.0,-17.23999999999978,0
2018-01-30 11:30:00,6966.04,6973.48,6957.48,6957.81,1547874500.0,16812710730.5,6968.49,7012.88,7035.33,7028.36,2018-01-30,2018-01-30,6955.68,6977.1,6944.8,6955.24,7330462100.0,80189948786.7,7023.76,6998.97,7059.92,7061.45,False,False,0.0,0.0,0.0,0.0,0
2018-01-30 14:00:00,6957.83,6970.65,6951.57,6961.06,1191089200.0,13135776034.4,6965.61,7002.36,7033.03,7024.81,2018-01-30,2018-01-30,6955.68,6977.1,6944.8,6955.24,7330462100.0,80189948786.7,7023.76,6998.97,7059.92,7061.45,False,False,0.0,0.0,0.0,0.0,0
2018-01-30 15:00:00,6961.05,6961.05,6944.8,6955.24,1936066200.0,20967193307.8,6962.57,6991.99,7029.79,7021.12,2018-01-30,2018-01-30,6955.68,6977.1,6944.8,6955.24,7330462100.0,80189948786.7,7023.76,6998.97,7059.92,7061.45,False,False,0.0,0.0,0.0,0.0,0
2018-01-31 10:30:00,6913.36,6913.36,6837.99,6838.14,3536299700.0,37304433161.0,6935.7,6969.32,7020.73,7015.68,2018-01-31,2018-01-31,6913.36,6913.36,6773.99,6791.01,9371795300.0,98171546815.7,6967.48,6983.79,7041.47,7049.16,False,False,0.0,0.0,0.0,-164.22999999999956,0
2018-01-31 11:30:00,6837.86,6866.63,6815.15,6866.63,1700830300.0,17841479111.2,6915.78,6950.38,7012.03,7011.16,2018-01-31,2018-01-31,6913.36,6913.36,6773.99,6791.01,9371795300.0,98171546815.7,6967.48,6983.79,7041.47,7049.16,False,False,0.0,0.0,0.0,0.0,0
